,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,trackName,artistName,explicit,popularity
533,0.729,0.396,0,-8.98,1,0.0359,0.796,0.0,0.104,0.886,97.281,0snQrp1VaY5Pj1YIHRJpRJ,103265,4,Chaand Baaliyan,Aditya A,False,80
534,0.6,0.294,6,-12.301,1,0.0292,0.871,8.66e-05,0.102,0.342,86.97,0NLkVxf0PyxsXBG3EuZcJf,217241,4,Gul,Anuv Jain,False,73
535,0.538,0.557,11,-8.678,1,0.0914,0.262,0.914,0.102,0.506,131.03,7H7NyZ3G075GqPx2evsfeb,231724,4,Chamber Of Reflection,Mac DeMarco,False,85
536,0.548,0.421,4,-12.386,1,0.0311,0.00667,0.000434,0.19,0.274,163.658,5QEKnfILeCPQiwEJMRGazu,224835,4,"Where Is My Mind (From ""Fight Club"")",Geek Music,False,38
537,0.548,0.421,4,-12.386,1,0.0311,0.00667,0.000434,0.19,0.274,163.658,5QEKnfILeCPQiwEJMRGazu,224835,4,"Where Is My Mind (From ""Fight Club"")",Geek Music,False,38
538,0.548,0.421,4,-12.386,1,0.0311,0.00667,0.000434,0.19,0.274,163.658,5QEKnfILeCPQiwEJMRGazu,224835,4,"Where Is My Mind (From ""Fight Club"")",Geek Music,False,38
539,0.548,0.421,4,-12.386,1,0.0311,0.00667,0.000434,0.19,0.274,163.658,5QEKnfILeCPQiwEJMRGazu,224835,4,"Where Is My Mind (From ""Fight Club"")",Geek Music,False,38
540,0.548,0.421,4,-12.386,1,0.0311,0.00667,0.000434,0.19,0.274,163.658,5QEKnfILeCPQiwEJMRGazu,224835,4,"Where Is My Mind (From ""Fight Club"")",Geek Music,False,38
541,0.548,0.421,4,-12.386,1,0.0311,0.00667,0.000434,0.19,0.274,163.658,5QEKnfILeCPQiwEJMRGazu,224835,4,"Where Is My Mind (From ""Fight Club"")",Geek Music,False,38
542,0.768,0.487,4,-8.936,0,0.0431,0.24,0.0,0.175,0.722,137.034,08Isz2ETWSBhvIl8UpKYsp,170388,4,NO LOVE,Shubh,False,82
543,0.724,0.618,2,-9.007,1,0.0534,0.0533,0.704,0.0886,0.0683,100.021,2l3dFxtoSMgMQVyRIUHjpz,191869,4,Akhiyaan,Mitraz,False,75
544,0.622,0.431,11,-8.26,0,0.0293,0.0955,0.0,0.088,0.365,117.919,6XPmY4hIb1RGRyNuq0UBsl,216027,4,Kinna Chir,Kaushik Rai,False,71
545,0.262,0.224,9,-20.231,0,0.0463,0.0545,0.95,0.118,0.0388,119.715,5aaXqH8rgKZxg61HjECldi,246272,4,No Time for Caution,Hans Zimmer,False,61
546,0.82,0.504,4,-9.113,0,0.141,0.261,7e-06,0.104,0.275,85.016,6ZYxNjuAU9Vy3VtF6W1dtE,199206,4,WE ROLLIN,Shubh,True,78
547,0.863,0.387,5,-10.057,0,0.256,0.365,0.00238,0.06,0.39,100.013,5pcmtf1lwrMqmAWWm248fY,168000,4,DESIRES,AP Dhillon,False,72
548,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,27rdGxbavYJeBphck5MZAF,217467,4,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,False,79
549,0.535,0.765,1,-7.862,0,0.0444,0.054,0.0,0.0921,0.373,191.827,3yV2c3cYhkAwSsxAq6nRiv,200120,4,Mann Mera,Gajendra Verma,False,77
550,0.512,0.695,4,-6.349,1,0.0271,0.0265,0.00815,0.146,0.351,145.957,2qgXrzJsry4KgYoJCpuaul,233630,4,Choo Lo,The Local Train,False,68
551,0.718,0.489,2,-7.406,1,0.413,0.0287,9.39e-06,0.058,0.582,173.915,78tqiIz7GGnBnDRmPdvkLr,201379,4,Desi Dan Bilzerian,King,False,52
552,0.673,0.663,4,-10.026,1,0.0446,0.0648,1.79e-05,0.117,0.678,124.002,22kRCQPyNXWZSQEcDvCmGD,230661,4,Gulabi,Sachin-Jigar,False,65
553,0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.101,0.507,135.998,0F7FA14euOIX8KcbEturGH,113000,4,Old Town Road,Lil Nas X,False,78
554,0.6,0.294,6,-12.301,1,0.0292,0.871,8.66e-05,0.102,0.342,86.97,0NLkVxf0PyxsXBG3EuZcJf,217241,4,Gul,Anuv Jain,False,73
555,0.544,0.307,10,-11.361,1,0.0334,0.791,0.0,0.11,0.335,177.808,1ZiReD9pPTttQWwSoYqdyH,221271,4,Aankhon Se Batana,Dikshant,False,74
556,0.6,0.294,6,-12.301,1,0.0292,0.871,8.66e-05,0.102,0.342,86.97,0NLkVxf0PyxsXBG3EuZcJf,217241,4,Gul,Anuv Jain,False,73
557,0.6,0.294,6,-12.301,1,0.0292,0.871,8.66e-05,0.102,0.342,86.97,0NLkVxf0PyxsXBG3EuZcJf,217241,4,Gul,Anuv Jain,False,73
558,0.6,0.294,6,-12.301,1,0.0292,0.871,8.66e-05,0.102,0.342,86.97,0NLkVxf0PyxsXBG3EuZcJf,217241,4,Gul,Anuv Jain,False,73
559,0.6,0.294,6,-12.301,1,0.0292,0.871,8.66e-05,0.102,0.342,86.97,0NLkVxf0PyxsXBG3EuZcJf,217241,4,Gul,Anuv Jain,False,73
560,0.768,0.487,4,-8.936,0,0.0431,0.24,0.0,0.175,0.722,137.034,08Isz2ETWSBhvIl8UpKYsp,170388,4,NO LOVE,Shubh,False,82
561,0.724,0.618,2,-9.007,1,0.0534,0.0533,0.704,0.0886,0.0683,100.021,2l3dFxtoSMgMQVyRIUHjpz,191869,4,Akhiyaan,Mitraz,False,75
562,0.622,0.431,11,-8.26,0,0.0293,0.0955,0.0,0.088,0.365,117.919,6XPmY4hIb1RGRyNuq0UBsl,216027,4,Kinna Chir,Kaushik Rai,False,71
563,0.262,0.224,9,-20.231,0,0.0463,0.0545,0.95,0.118,0.0388,119.715,5aaXqH8rgKZxg61HjECldi,246272,4,No Time for Caution,Hans Zimmer,False,61
564,0.82,0.504,4,-9.113,0,0.141,0.261,7e-06,0.104,0.275,85.016,6ZYxNjuAU9Vy3VtF6W1dtE,199206,4,WE ROLLIN,Shubh,True,78
565,0.863,0.387,5,-10.057,0,0.256,0.365,0.00238,0.06,0.39,100.013,5pcmtf1lwrMqmAWWm248fY,168000,4,DESIRES,AP Dhillon,False,72
566,0.6,0.294,6,-12.301,1,0.0292,0.871,8.66e-05,0.102,0.342,86.97,0NLkVxf0PyxsXBG3EuZcJf,217241,4,Gul,Anuv Jain,False,73
567,0.512,0.695,4,-6.349,1,0.0271,0.0265,0.00815,0.146,0.351,145.957,2qgXrzJsry4KgYoJCpuaul,233630,4,Choo Lo,The Local Train,False,68
568,0.718,0.489,2,-7.406,1,0.413,0.0287,9.39e-06,0.058,0.582,173.915,78tqiIz7GGnBnDRmPdvkLr,201379,4,Desi Dan Bilzerian,King,False,52
569,0.535,0.765,1,-7.862,0,0.0444,0.054,0.0,0.0921,0.373,191.827,3yV2c3cYhkAwSsxAq6nRiv,200120,4,Mann Mera,Gajendra Verma,False,77
570,0.88,0.445,11,-6.154,0,0.066,0.515,4.57e-06,0.102,0.787,138.048,4ywmyUAQ0WAdNHXpoWWqfv,222067,4,Day 'n' Nite,Kid Cudi,False,62
571,0.729,0.396,0,-8.98,1,0.0359,0.796,0.0,0.104,0.886,97.281,0snQrp1VaY5Pj1YIHRJpRJ,103265,4,Chaand Baaliyan,Aditya A,False,80
572,0.714,0.596,11,-6.206,0,0.043,0.0657,0.0,0.0625,0.669,91.991,7lvDsmTRXFE3dK4OjvRiWB,224147,4,Pasoori,Shae Gill,False,79
573,0.714,0.596,11,-6.206,0,0.043,0.0657,0.0,0.0625,0.669,91.991,7lvDsmTRXFE3dK4OjvRiWB,224147,4,Pasoori,Shae Gill,False,79
574,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,6RUKPb4LETWmmr3iAEQktW,247160,4,Something Just Like This,The Chainsmokers,False,86
575,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,40riOy7x9W7GXjyGp4pjAv,391376,4,Hotel California - 2013 Remaster,Eagles,False,85
576,0.444,0.819,10,-4.078,0,0.341,0.106,0.0,0.107,0.747,82.695,3QGsuHI8jO1Rx4JWLUh9jd,187973,4,Treat You Better,Shawn Mendes,False,86
577,0.72,0.763,9,-4.068,0,0.0523,0.406,0.0,0.18,0.742,101.965,5knuzwU65gJK7IF5yJsuaW,251088,4,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,False,76
578,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,7qiZfU4dY1lWllzX7mPBI3,233713,4,Shape of You,Ed Sheeran,False,88
579,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,1zB4vmk8tFRmM9UULNzbLB,187147,4,Thunder,Imagine Dragons,False,87
580,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,0KKkJNfGyhkQ5aFogxQAPU,206693,4,That's What I Like,Bruno Mars,False,86
581,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,3AJwUDP919kvQ9QcozQPxg,266773,4,Yellow,Coldplay,False,90
582,0.773,0.819,0,-5.946,0,0.118,0.428,0.0,0.0679,0.585,92.987,3dhjNA0jGA8vHBQ1VdD6vV,269187,4,I Feel It Coming,The Weeknd,False,82
583,0.866,0.813,11,-4.063,0,0.0554,0.38,0.0,0.0779,0.969,121.998,7JJmb5XwzOO8jgpou264Ml,199440,4,There's Nothing Holdin' Me Back,Shawn Mendes,False,88
584,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,7BKLCZ1jbUBVqRi2FVlTVw,244960,4,Closer,The Chainsmokers,False,86
585,0.836,0.767,4,-5.179,0,0.0885,0.0732,0.00018,0.174,0.791,89.956,6CuJUdvZuGAGxCbN3dq81s,162405,4,Mercy,Shawn Mendes,False,55
586,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,0lYBSQXN6rCTvUZvg9S0lU,205947,4,Let Me Love You,DJ Snake,False,85
587,0.624,0.876,9,-3.374,1,0.1,0.0735,0.0,0.327,0.781,99.943,0afhq8XCExXpqazXczTSve,170827,4,Galway Girl,Ed Sheeran,False,81
588,0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.454,0.168,133.99,23L5CiUhw2jV1OIMwthR3S,195707,4,In the Name of Love,Martin Garrix,False,82
589,0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,1x5sYLZiu9r5E43kMlt9f8,212459,4,Symphony (feat. Zara Larsson),Clean Bandit,False,75
590,0.818,0.803,1,-4.282,1,0.0797,0.034,0.0,0.153,0.632,106.97,6b8Be6ljOzmkOmFslEb23P,225983,4,24K Magic,Bruno Mars,False,80
591,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,7MXVkk9YMctZqd1Srtv4MB,230453,4,Starboy,The Weeknd,True,93
592,0.776,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.666,124.949,0pqnGHJpmpxLKifKRmU6WP,204347,4,Believer,Imagine Dragons,False,89
593,0.768,0.487,4,-8.936,0,0.0431,0.24,0.0,0.175,0.722,137.034,08Isz2ETWSBhvIl8UpKYsp,170388,4,NO LOVE,Shubh,False,82
594,0.724,0.618,2,-9.007,1,0.0534,0.0533,0.704,0.0886,0.0683,100.021,2l3dFxtoSMgMQVyRIUHjpz,191869,4,Akhiyaan,Mitraz,False,75
595,0.44,0.317,8,-9.258,1,0.0531,0.891,4.78e-06,0.141,0.268,169.914,6xGruZOHLs39ZbVccQTuPZ,233456,3,Glimpse of Us,Joji,False,87
596,0.768,0.487,4,-8.936,0,0.0431,0.24,0.0,0.175,0.722,137.034,08Isz2ETWSBhvIl8UpKYsp,170388,4,NO LOVE,Shubh,False,82
597,0.724,0.618,2,-9.007,1,0.0534,0.0533,0.704,0.0886,0.0683,100.021,2l3dFxtoSMgMQVyRIUHjpz,191869,4,Akhiyaan,Mitraz,False,75
598,0.622,0.431,11,-8.26,0,0.0293,0.0955,0.0,0.088,0.365,117.919,6XPmY4hIb1RGRyNuq0UBsl,216027,4,Kinna Chir,Kaushik Rai,False,71
599,0.6,0.294,6,-12.301,1,0.0292,0.871,8.66e-05,0.102,0.342,86.97,0NLkVxf0PyxsXBG3EuZcJf,217241,4,Gul,Anuv Jain,False,73
600,0.82,0.504,4,-9.113,0,0.141,0.261,7e-06,0.104,0.275,85.016,6ZYxNjuAU9Vy3VtF6W1dtE,199206,4,WE ROLLIN,Shubh,True,78
601,0.718,0.489,2,-7.406,1,0.413,0.0287,9.39e-06,0.058,0.582,173.915,78tqiIz7GGnBnDRmPdvkLr,201379,4,Desi Dan Bilzerian,King,False,52
602,0.863,0.387,5,-10.057,0,0.256,0.365,0.00238,0.06,0.39,100.013,5pcmtf1lwrMqmAWWm248fY,168000,4,DESIRES,AP Dhillon,False,72
603,0.262,0.224,9,-20.231,0,0.0463,0.0545,0.95,0.118,0.0388,119.715,5aaXqH8rgKZxg61HjECldi,246272,4,No Time for Caution,Hans Zimmer,False,61
604,0.768,0.487,4,-8.936,0,0.0431,0.24,0.0,0.175,0.722,137.034,08Isz2ETWSBhvIl8UpKYsp,170388,4,NO LOVE,Shubh,False,82
605,0.768,0.487,4,-8.936,0,0.0431,0.24,0.0,0.175,0.722,137.034,08Isz2ETWSBhvIl8UpKYsp,170388,4,NO LOVE,Shubh,False,82
606,0.768,0.487,4,-8.936,0,0.0431,0.24,0.0,0.175,0.722,137.034,08Isz2ETWSBhvIl8UpKYsp,170388,4,NO LOVE,Shubh,False,82
607,0.768,0.487,4,-8.936,0,0.0431,0.24,0.0,0.175,0.722,137.034,08Isz2ETWSBhvIl8UpKYsp,170388,4,NO LOVE,Shubh,False,82
608,0.724,0.618,2,-9.007,1,0.0534,0.0533,0.704,0.0886,0.0683,100.021,2l3dFxtoSMgMQVyRIUHjpz,191869,4,Akhiyaan,Mitraz,False,75
609,0.622,0.431,11,-8.26,0,0.0293,0.0955,0.0,0.088,0.365,117.919,6XPmY4hIb1RGRyNuq0UBsl,216027,4,Kinna Chir,Kaushik Rai,False,71
610,0.6,0.294,6,-12.301,1,0.0292,0.871,8.66e-05,0.102,0.342,86.97,0NLkVxf0PyxsXBG3EuZcJf,217241,4,Gul,Anuv Jain,False,73
611,0.262,0.224,9,-20.231,0,0.0463,0.0545,0.95,0.118,0.0388,119.715,5aaXqH8rgKZxg61HjECldi,246272,4,No Time for Caution,Hans Zimmer,False,61
612,0.535,0.765,1,-7.862,0,0.0444,0.054,0.0,0.0921,0.373,191.827,3yV2c3cYhkAwSsxAq6nRiv,200120,4,Mann Mera,Gajendra Verma,False,77
613,0.82,0.504,4,-9.113,0,0.141,0.261,7e-06,0.104,0.275,85.016,6ZYxNjuAU9Vy3VtF6W1dtE,199206,4,WE ROLLIN,Shubh,True,78
614,0.863,0.387,5,-10.057,0,0.256,0.365,0.00238,0.06,0.39,100.013,5pcmtf1lwrMqmAWWm248fY,168000,4,DESIRES,AP Dhillon,False,72
615,0.88,0.445,11,-6.154,0,0.066,0.515,4.57e-06,0.102,0.787,138.048,4ywmyUAQ0WAdNHXpoWWqfv,222067,4,Day 'n' Nite,Kid Cudi,False,62
616,0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.101,0.507,135.998,0F7FA14euOIX8KcbEturGH,113000,4,Old Town Road,Lil Nas X,False,78
617,0.535,0.765,1,-7.862,0,0.0444,0.054,0.0,0.0921,0.373,191.827,3yV2c3cYhkAwSsxAq6nRiv,200120,4,Mann Mera,Gajendra Verma,False,77
618,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4LRPiXqCikLlN15c3yImP7,167303,4,As It Was,Harry Styles,False,92
619,0.729,0.396,0,-8.98,1,0.0359,0.796,0.0,0.104,0.886,97.281,0snQrp1VaY5Pj1YIHRJpRJ,103265,4,Chaand Baaliyan,Aditya A,False,80
620,0.673,0.663,4,-10.026,1,0.0446,0.0648,1.79e-05,0.117,0.678,124.002,22kRCQPyNXWZSQEcDvCmGD,230661,4,Gulabi,Sachin-Jigar,False,65
621,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,27rdGxbavYJeBphck5MZAF,217467,4,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,False,79
622,0.544,0.307,10,-11.361,1,0.0334,0.791,0.0,0.11,0.335,177.808,1ZiReD9pPTttQWwSoYqdyH,221271,4,Aankhon Se Batana,Dikshant,False,74
623,0.538,0.557,11,-8.678,1,0.0914,0.262,0.914,0.102,0.506,131.03,7H7NyZ3G075GqPx2evsfeb,231724,4,Chamber Of Reflection,Mac DeMarco,False,85
624,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,0VjIjW4GlUZAMYd2vXMi3b,200040,4,Blinding Lights,The Weeknd,False,92
625,0.668,0.475,10,-8.406,0,0.0436,0.0716,0.415,0.0864,0.692,80.031,5uwII82FTuLW7sKOqXAWyY,90001,3,Nazm Nazm,Arko,False,15
626,0.558,0.497,8,-7.175,1,0.0256,0.0285,5.36e-06,0.0799,0.444,107.047,08kTa3SL9sV6Iy8KLKtGql,197549,4,Kasoor,Prateek Kuhad,False,70
627,0.63,0.837,9,-4.635,0,0.0387,0.329,0.00271,0.159,0.473,107.997,5WncH5iZ5GFlnXm7jKEXVP,341028,4,Labon Ko,Pritam,False,70
628,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,40riOy7x9W7GXjyGp4pjAv,391376,4,Hotel California - 2013 Remaster,Eagles,False,85
629,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,6RUKPb4LETWmmr3iAEQktW,247160,4,Something Just Like This,The Chainsmokers,False,86
630,0.768,0.487,4,-8.936,0,0.0431,0.24,0.0,0.175,0.722,137.034,08Isz2ETWSBhvIl8UpKYsp,170388,4,NO LOVE,Shubh,False,82
631,0.724,0.618,2,-9.007,1,0.0534,0.0533,0.704,0.0886,0.0683,100.021,2l3dFxtoSMgMQVyRIUHjpz,191869,4,Akhiyaan,Mitraz,False,75
632,0.622,0.431,11,-8.26,0,0.0293,0.0955,0.0,0.088,0.365,117.919,6XPmY4hIb1RGRyNuq0UBsl,216027,4,Kinna Chir,Kaushik Rai,False,71
633,0.6,0.294,6,-12.301,1,0.0292,0.871,8.66e-05,0.102,0.342,86.97,0NLkVxf0PyxsXBG3EuZcJf,217241,4,Gul,Anuv Jain,False,73
634,0.82,0.504,4,-9.113,0,0.141,0.261,7e-06,0.104,0.275,85.016,6ZYxNjuAU9Vy3VtF6W1dtE,199206,4,WE ROLLIN,Shubh,True,78
635,0.863,0.387,5,-10.057,0,0.256,0.365,0.00238,0.06,0.39,100.013,5pcmtf1lwrMqmAWWm248fY,168000,4,DESIRES,AP Dhillon,False,72
636,0.262,0.224,9,-20.231,0,0.0463,0.0545,0.95,0.118,0.0388,119.715,5aaXqH8rgKZxg61HjECldi,246272,4,No Time for Caution,Hans Zimmer,False,61
637,0.88,0.445,11,-6.154,0,0.066,0.515,4.57e-06,0.102,0.787,138.048,4ywmyUAQ0WAdNHXpoWWqfv,222067,4,Day 'n' Nite,Kid Cudi,False,62
638,0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.101,0.507,135.998,0F7FA14euOIX8KcbEturGH,113000,4,Old Town Road,Lil Nas X,False,78
639,0.768,0.487,4,-8.936,0,0.0431,0.24,0.0,0.175,0.722,137.034,08Isz2ETWSBhvIl8UpKYsp,170388,4,NO LOVE,Shubh,False,82
640,0.768,0.487,4,-8.936,0,0.0431,0.24,0.0,0.175,0.722,137.034,08Isz2ETWSBhvIl8UpKYsp,170388,4,NO LOVE,Shubh,False,82
641,0.768,0.487,4,-8.936,0,0.0431,0.24,0.0,0.175,0.722,137.034,08Isz2ETWSBhvIl8UpKYsp,170388,4,NO LOVE,Shubh,False,82
642,0.768,0.487,4,-8.936,0,0.0431,0.24,0.0,0.175,0.722,137.034,08Isz2ETWSBhvIl8UpKYsp,170388,4,NO LOVE,Shubh,False,82
643,0.768,0.487,4,-8.936,0,0.0431,0.24,0.0,0.175,0.722,137.034,08Isz2ETWSBhvIl8UpKYsp,170388,4,NO LOVE,Shubh,False,82
644,0.622,0.431,11,-8.26,0,0.0293,0.0955,0.0,0.088,0.365,117.919,6XPmY4hIb1RGRyNuq0UBsl,216027,4,Kinna Chir,Kaushik Rai,False,71
645,0.724,0.618,2,-9.007,1,0.0534,0.0533,0.704,0.0886,0.0683,100.021,2l3dFxtoSMgMQVyRIUHjpz,191869,4,Akhiyaan,Mitraz,False,75
646,0.6,0.294,6,-12.301,1,0.0292,0.871,8.66e-05,0.102,0.342,86.97,0NLkVxf0PyxsXBG3EuZcJf,217241,4,Gul,Anuv Jain,False,73
647,0.82,0.504,4,-9.113,0,0.141,0.261,7e-06,0.104,0.275,85.016,6ZYxNjuAU9Vy3VtF6W1dtE,199206,4,WE ROLLIN,Shubh,True,78
648,0.863,0.387,5,-10.057,0,0.256,0.365,0.00238,0.06,0.39,100.013,5pcmtf1lwrMqmAWWm248fY,168000,4,DESIRES,AP Dhillon,False,72
649,0.262,0.224,9,-20.231,0,0.0463,0.0545,0.95,0.118,0.0388,119.715,5aaXqH8rgKZxg61HjECldi,246272,4,No Time for Caution,Hans Zimmer,False,61
650,0.88,0.445,11,-6.154,0,0.066,0.515,4.57e-06,0.102,0.787,138.048,4ywmyUAQ0WAdNHXpoWWqfv,222067,4,Day 'n' Nite,Kid Cudi,False,62
651,0.718,0.489,2,-7.406,1,0.413,0.0287,9.39e-06,0.058,0.582,173.915,78tqiIz7GGnBnDRmPdvkLr,201379,4,Desi Dan Bilzerian,King,False,52
652,0.535,0.765,1,-7.862,0,0.0444,0.054,0.0,0.0921,0.373,191.827,3yV2c3cYhkAwSsxAq6nRiv,200120,4,Mann Mera,Gajendra Verma,False,77
653,0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.101,0.507,135.998,0F7FA14euOIX8KcbEturGH,113000,4,Old Town Road,Lil Nas X,False,78
654,0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.101,0.507,135.998,0F7FA14euOIX8KcbEturGH,113000,4,Old Town Road,Lil Nas X,False,78
655,0.768,0.487,4,-8.936,0,0.0431,0.24,0.0,0.175,0.722,137.034,08Isz2ETWSBhvIl8UpKYsp,170388,4,NO LOVE,Shubh,False,82
656,0.768,0.487,4,-8.936,0,0.0431,0.24,0.0,0.175,0.722,137.034,08Isz2ETWSBhvIl8UpKYsp,170388,4,NO LOVE,Shubh,False,82
657,0.768,0.487,4,-8.936,0,0.0431,0.24,0.0,0.175,0.722,137.034,08Isz2ETWSBhvIl8UpKYsp,170388,4,NO LOVE,Shubh,False,82
658,0.768,0.487,4,-8.936,0,0.0431,0.24,0.0,0.175,0.722,137.034,08Isz2ETWSBhvIl8UpKYsp,170388,4,NO LOVE,Shubh,False,82
659,0.622,0.431,11,-8.26,0,0.0293,0.0955,0.0,0.088,0.365,117.919,6XPmY4hIb1RGRyNuq0UBsl,216027,4,Kinna Chir,Kaushik Rai,False,71
660,0.88,0.445,11,-6.154,0,0.066,0.515,4.57e-06,0.102,0.787,138.048,4ywmyUAQ0WAdNHXpoWWqfv,222067,4,Day 'n' Nite,Kid Cudi,False,62
661,0.88,0.445,11,-6.154,0,0.066,0.515,4.57e-06,0.102,0.787,138.048,4ywmyUAQ0WAdNHXpoWWqfv,222067,4,Day 'n' Nite,Kid Cudi,False,62
662,0.718,0.489,2,-7.406,1,0.413,0.0287,9.39e-06,0.058,0.582,173.915,78tqiIz7GGnBnDRmPdvkLr,201379,4,Desi Dan Bilzerian,King,False,52
663,0.535,0.765,1,-7.862,0,0.0444,0.054,0.0,0.0921,0.373,191.827,3yV2c3cYhkAwSsxAq6nRiv,200120,4,Mann Mera,Gajendra Verma,False,77
664,0.416,0.475,6,-9.547,0,0.0325,0.105,0.0227,0.111,0.0782,79.998,3Bh3NOzgOPlgJwpGz8P8Dt,219986,4,Kya Mujhe Pyaar Hai (LoFi Flip),Dj Vicky Belgaum,False,58
665,0.622,0.779,9,-5.799,1,0.037,0.102,0.000934,0.145,0.761,100.013,6ZoCBDOB308GqUdt2AJrV2,249661,4,Dildaara (Stand By Me),Shafqat Amanat Ali,False,70
666,0.714,0.596,11,-6.206,0,0.043,0.0657,0.0,0.0625,0.669,91.991,7lvDsmTRXFE3dK4OjvRiWB,224147,4,Pasoori,Shae Gill,False,79
667,0.702,0.86,7,-3.969,1,0.0345,0.361,1.33e-06,0.133,0.829,120.042,4iFPsNzNV7V9KJgcOX7TEO,341933,4,Tu Jaane Na,Atif Aslam,False,73
668,0.385,0.464,2,-6.975,1,0.0404,0.452,0.0,0.109,0.15,137.839,1y1rQTkWmrZdJmjwuK07GC,234722,4,"Kaise Hua (From ""Kabir Singh"")",Vishal Mishra,False,74
669,0.6,0.294,6,-12.301,1,0.0292,0.871,8.66e-05,0.102,0.342,86.97,0NLkVxf0PyxsXBG3EuZcJf,217241,4,Gul,Anuv Jain,False,73
670,0.82,0.504,4,-9.113,0,0.141,0.261,7e-06,0.104,0.275,85.016,6ZYxNjuAU9Vy3VtF6W1dtE,199206,4,WE ROLLIN,Shubh,True,78
671,0.863,0.387,5,-10.057,0,0.256,0.365,0.00238,0.06,0.39,100.013,5pcmtf1lwrMqmAWWm248fY,168000,4,DESIRES,AP Dhillon,False,72
672,0.262,0.224,9,-20.231,0,0.0463,0.0545,0.95,0.118,0.0388,119.715,5aaXqH8rgKZxg61HjECldi,246272,4,No Time for Caution,Hans Zimmer,False,61
673,0.88,0.445,11,-6.154,0,0.066,0.515,4.57e-06,0.102,0.787,138.048,4ywmyUAQ0WAdNHXpoWWqfv,222067,4,Day 'n' Nite,Kid Cudi,False,62
674,0.718,0.489,2,-7.406,1,0.413,0.0287,9.39e-06,0.058,0.582,173.915,78tqiIz7GGnBnDRmPdvkLr,201379,4,Desi Dan Bilzerian,King,False,52
675,0.535,0.765,1,-7.862,0,0.0444,0.054,0.0,0.0921,0.373,191.827,3yV2c3cYhkAwSsxAq6nRiv,200120,4,Mann Mera,Gajendra Verma,False,77
676,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,27rdGxbavYJeBphck5MZAF,217467,4,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,False,79
677,0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.101,0.507,135.998,0F7FA14euOIX8KcbEturGH,113000,4,Old Town Road,Lil Nas X,False,78
678,0.538,0.557,11,-8.678,1,0.0914,0.262,0.914,0.102,0.506,131.03,7H7NyZ3G075GqPx2evsfeb,231724,4,Chamber Of Reflection,Mac DeMarco,False,85
679,0.512,0.695,4,-6.349,1,0.0271,0.0265,0.00815,0.146,0.351,145.957,2qgXrzJsry4KgYoJCpuaul,233630,4,Choo Lo,The Local Train,False,68
680,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,0VjIjW4GlUZAMYd2vXMi3b,200040,4,Blinding Lights,The Weeknd,False,92
681,0.63,0.837,9,-4.635,0,0.0387,0.329,0.00271,0.159,0.473,107.997,5WncH5iZ5GFlnXm7jKEXVP,341028,4,Labon Ko,Pritam,False,70
682,0.768,0.487,4,-8.936,0,0.0431,0.24,0.0,0.175,0.722,137.034,08Isz2ETWSBhvIl8UpKYsp,170388,4,NO LOVE,Shubh,False,82
