,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,trackName,artistName
6286,0.389,0.148,3,-11.011,1,0.03,0.897,0.0,0.114,0.4,142.611,audio_features,6Ln89sczgIcAJXGAIdS94R,spotify:track:6Ln89sczgIcAJXGAIdS94R,https://api.spotify.com/v1/tracks/6Ln89sczgIcAJXGAIdS94R,https://api.spotify.com/v1/audio-analysis/6Ln89sczgIcAJXGAIdS94R,287324,4,Riha,Anuv Jain
6287,0.512,0.695,4,-6.349,1,0.0271,0.0265,0.00815,0.146,0.351,145.957,audio_features,2qgXrzJsry4KgYoJCpuaul,spotify:track:2qgXrzJsry4KgYoJCpuaul,https://api.spotify.com/v1/tracks/2qgXrzJsry4KgYoJCpuaul,https://api.spotify.com/v1/audio-analysis/2qgXrzJsry4KgYoJCpuaul,233630,4,Choo Lo,The Local Train
6288,0.47,0.878,4,-3.391,0,0.0429,0.0172,0.054,0.235,0.322,114.986,audio_features,2n1jBz26dVBtSbMvJNjGsu,spotify:track:2n1jBz26dVBtSbMvJNjGsu,https://api.spotify.com/v1/tracks/2n1jBz26dVBtSbMvJNjGsu,https://api.spotify.com/v1/audio-analysis/2n1jBz26dVBtSbMvJNjGsu,233240,4,Until It's Gone,Linkin Park
6289,0.237,0.543,7,-8.921,1,0.0372,0.838,3.86e-06,0.0961,0.316,73.896,audio_features,7fpWJr5shT90KiCHXKHxch,spotify:track:7fpWJr5shT90KiCHXKHxch,https://api.spotify.com/v1/tracks/7fpWJr5shT90KiCHXKHxch,https://api.spotify.com/v1/audio-analysis/7fpWJr5shT90KiCHXKHxch,305613,4,Phir Bhi Tumko Chaahunga,Mithoon
6290,0.568,0.844,9,-5.875,1,0.0505,0.000189,0.0,0.0607,0.766,116.046,audio_features,1HNE2PX70ztbEl6MLxrpNL,spotify:track:1HNE2PX70ztbEl6MLxrpNL,https://api.spotify.com/v1/tracks/1HNE2PX70ztbEl6MLxrpNL,https://api.spotify.com/v1/audio-analysis/1HNE2PX70ztbEl6MLxrpNL,207093,4,In Too Deep,The Chainsmokers
6291,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,audio_features,1HNkqx9Ahdgi1Ixy2xkKkL,spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,https://api.spotify.com/v1/tracks/1HNkqx9Ahdgi1Ixy2xkKkL,https://api.spotify.com/v1/audio-analysis/1HNkqx9Ahdgi1Ixy2xkKkL,258987,4,Photograph,Ed Sheeran
6292,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,audio_features,0tgVpDi06FyKpA1z0VMD4v,spotify:track:0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,263400,3,Perfect,Ed Sheeran
6293,0.517,0.623,4,-6.812,1,0.0884,0.419,0.0,0.146,0.456,160.085,audio_features,3wmI2n0Whs6kg4MT8jFRU1,spotify:track:3wmI2n0Whs6kg4MT8jFRU1,https://api.spotify.com/v1/tracks/3wmI2n0Whs6kg4MT8jFRU1,https://api.spotify.com/v1/audio-analysis/3wmI2n0Whs6kg4MT8jFRU1,261758,3,Teri Aankhon Mein,Darshan Raval
6294,0.528,0.708,7,-5.879,0,0.207,0.264,0.0,0.305,0.781,97.8,audio_features,0NfYAsKygCYwPA2BgTZ1qg,spotify:track:0NfYAsKygCYwPA2BgTZ1qg,https://api.spotify.com/v1/tracks/0NfYAsKygCYwPA2BgTZ1qg,https://api.spotify.com/v1/audio-analysis/0NfYAsKygCYwPA2BgTZ1qg,256213,4,Now Or Never,Halsey
6295,0.445,0.541,7,-7.36,1,0.0736,0.359,0.0,0.109,0.217,76.289,audio_features,2pUpNOgJBIBCcjyQZQ00qU,spotify:track:2pUpNOgJBIBCcjyQZQ00qU,https://api.spotify.com/v1/tracks/2pUpNOgJBIBCcjyQZQ00qU,https://api.spotify.com/v1/audio-analysis/2pUpNOgJBIBCcjyQZQ00qU,252733,4,Let Her Go,Passenger
6296,0.445,0.541,7,-7.36,1,0.0736,0.359,0.0,0.109,0.217,76.289,audio_features,2pUpNOgJBIBCcjyQZQ00qU,spotify:track:2pUpNOgJBIBCcjyQZQ00qU,https://api.spotify.com/v1/tracks/2pUpNOgJBIBCcjyQZQ00qU,https://api.spotify.com/v1/audio-analysis/2pUpNOgJBIBCcjyQZQ00qU,252733,4,Let Her Go,Passenger
6297,0.445,0.541,7,-7.36,1,0.0736,0.359,0.0,0.109,0.217,76.289,audio_features,2pUpNOgJBIBCcjyQZQ00qU,spotify:track:2pUpNOgJBIBCcjyQZQ00qU,https://api.spotify.com/v1/tracks/2pUpNOgJBIBCcjyQZQ00qU,https://api.spotify.com/v1/audio-analysis/2pUpNOgJBIBCcjyQZQ00qU,252733,4,Let Her Go,Passenger
6298,0.445,0.541,7,-7.36,1,0.0736,0.359,0.0,0.109,0.217,76.289,audio_features,2pUpNOgJBIBCcjyQZQ00qU,spotify:track:2pUpNOgJBIBCcjyQZQ00qU,https://api.spotify.com/v1/tracks/2pUpNOgJBIBCcjyQZQ00qU,https://api.spotify.com/v1/audio-analysis/2pUpNOgJBIBCcjyQZQ00qU,252733,4,Let Her Go,Passenger
6299,0.552,0.29,10,-5.617,1,0.0448,0.85,0.0,0.227,0.481,78.842,audio_features,6TIU9Ehmi6dMzZK73Ym4yj,spotify:track:6TIU9Ehmi6dMzZK73Ym4yj,https://api.spotify.com/v1/tracks/6TIU9Ehmi6dMzZK73Ym4yj,https://api.spotify.com/v1/audio-analysis/6TIU9Ehmi6dMzZK73Ym4yj,247107,4,Save Myself,Ed Sheeran
6300,0.843,0.4,8,-5.576,0,0.103,0.49,0.0,0.125,0.927,100.728,audio_features,5ULRlgiSPSKTaJN1vU9yso,spotify:track:5ULRlgiSPSKTaJN1vU9yso,https://api.spotify.com/v1/tracks/5ULRlgiSPSKTaJN1vU9yso,https://api.spotify.com/v1/audio-analysis/5ULRlgiSPSKTaJN1vU9yso,223573,4,Shape of You - Acoustic,Ed Sheeran
6301,0.604,0.366,7,-7.881,1,0.0267,0.719,0.0,0.162,0.181,105.177,audio_features,2dfHh7ECGxfNqZTQno09Vk,spotify:track:2dfHh7ECGxfNqZTQno09Vk,https://api.spotify.com/v1/tracks/2dfHh7ECGxfNqZTQno09Vk,https://api.spotify.com/v1/audio-analysis/2dfHh7ECGxfNqZTQno09Vk,248413,3,Hearts Don't Break Around Here,Ed Sheeran
6302,0.67,0.743,10,-4.993,1,0.0393,0.237,0.0,0.465,0.571,125.944,audio_features,6mQLN3zRtAp6ovjusyYKrV,spotify:track:6mQLN3zRtAp6ovjusyYKrV,https://api.spotify.com/v1/tracks/6mQLN3zRtAp6ovjusyYKrV,https://api.spotify.com/v1/audio-analysis/6mQLN3zRtAp6ovjusyYKrV,218293,4,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur
6303,0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,audio_features,1x5sYLZiu9r5E43kMlt9f8,spotify:track:1x5sYLZiu9r5E43kMlt9f8,https://api.spotify.com/v1/tracks/1x5sYLZiu9r5E43kMlt9f8,https://api.spotify.com/v1/audio-analysis/1x5sYLZiu9r5E43kMlt9f8,212459,4,Symphony (feat. Zara Larsson),Clean Bandit
6304,0.701,0.681,9,-6.442,1,0.0466,0.134,0.0,0.064,0.81,122.539,audio_features,3TAhWtQnpoL5Vl9VQPl9fU,spotify:track:3TAhWtQnpoL5Vl9VQPl9fU,https://api.spotify.com/v1/tracks/3TAhWtQnpoL5Vl9VQPl9fU,https://api.spotify.com/v1/audio-analysis/3TAhWtQnpoL5Vl9VQPl9fU,229576,4,Señorita,Shawn Mendes
6305,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.118,0.477,122.016,audio_features,2tpWsVSb9UEmDRxAl1zhX1,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,https://api.spotify.com/v1/tracks/2tpWsVSb9UEmDRxAl1zhX1,https://api.spotify.com/v1/audio-analysis/2tpWsVSb9UEmDRxAl1zhX1,257267,4,Counting Stars,OneRepublic
6306,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,audio_features,09CtPGIpYB4BrO8qb1RGsF,spotify:track:09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/tracks/09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/audio-analysis/09CtPGIpYB4BrO8qb1RGsF,200787,4,Sorry,Justin Bieber
6307,0.676,0.664,4,-7.26,0,0.0299,0.181,0.00021,0.199,0.528,98.022,audio_features,0ce9G1z2SstCXHJ9gTg6PB,spotify:track:0ce9G1z2SstCXHJ9gTg6PB,https://api.spotify.com/v1/tracks/0ce9G1z2SstCXHJ9gTg6PB,https://api.spotify.com/v1/audio-analysis/0ce9G1z2SstCXHJ9gTg6PB,239333,4,Pani da Rang (Male),Ayushmann Khurrana
6308,0.773,0.0924,0,-20.294,1,0.0483,0.928,0.00205,0.0893,0.499,112.613,audio_features,60wE0REBC9sztEQ756pMGJ,spotify:track:60wE0REBC9sztEQ756pMGJ,https://api.spotify.com/v1/tracks/60wE0REBC9sztEQ756pMGJ,https://api.spotify.com/v1/audio-analysis/60wE0REBC9sztEQ756pMGJ,70950,4,Kho Gaye Hum Kahan,Jasleen Royal
6309,0.375,0.255,10,-12.279,0,0.0376,0.815,0.0,0.0845,0.331,95.978,audio_features,6nGeLlakfzlBcFdZXteDq7,spotify:track:6nGeLlakfzlBcFdZXteDq7,https://api.spotify.com/v1/tracks/6nGeLlakfzlBcFdZXteDq7,https://api.spotify.com/v1/audio-analysis/6nGeLlakfzlBcFdZXteDq7,316280,3,Love Story,Taylor Swift
6310,0.565,0.242,2,-8.367,1,0.0318,0.762,9.3e-06,0.285,0.237,81.657,audio_features,5ug4vqGZ3eisGhY1IsziNX,spotify:track:5ug4vqGZ3eisGhY1IsziNX,https://api.spotify.com/v1/tracks/5ug4vqGZ3eisGhY1IsziNX,https://api.spotify.com/v1/audio-analysis/5ug4vqGZ3eisGhY1IsziNX,243267,4,Best Part of Me (feat. YEBBA),Ed Sheeran
6311,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,audio_features,5O2P9iiztwhomNh8xkR9lJ,spotify:track:5O2P9iiztwhomNh8xkR9lJ,https://api.spotify.com/v1/tracks/5O2P9iiztwhomNh8xkR9lJ,https://api.spotify.com/v1/audio-analysis/5O2P9iiztwhomNh8xkR9lJ,226600,4,Night Changes,One Direction
6312,0.375,0.298,1,-11.928,1,0.0395,0.822,0.0,0.137,0.425,174.03,audio_features,5hVKGw1OXBCEZgRWFUilk7,spotify:track:5hVKGw1OXBCEZgRWFUilk7,https://api.spotify.com/v1/tracks/5hVKGw1OXBCEZgRWFUilk7,https://api.spotify.com/v1/audio-analysis/5hVKGw1OXBCEZgRWFUilk7,252567,4,Still Falling For You - Acoustic,Sara Farell
6313,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,audio_features,2bJvI42r8EF3wxjOuDav4r,spotify:track:2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/audio-analysis/2bJvI42r8EF3wxjOuDav4r,229360,4,Time of Our Lives,Tyrone Wells
6314,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.269,0.428,89.938,audio_features,5qaEfEh1AtSdrdrByCP7qR,spotify:track:5qaEfEh1AtSdrdrByCP7qR,https://api.spotify.com/v1/tracks/5qaEfEh1AtSdrdrByCP7qR,https://api.spotify.com/v1/audio-analysis/5qaEfEh1AtSdrdrByCP7qR,177507,4,Demons,Imagine Dragons
6315,0.574,0.329,1,-6.829,1,0.0274,0.22,0.0,0.0986,0.356,130.993,audio_features,2afCBiru10AFckfOa49wIa,spotify:track:2afCBiru10AFckfOa49wIa,https://api.spotify.com/v1/tracks/2afCBiru10AFckfOa49wIa,https://api.spotify.com/v1/audio-analysis/2afCBiru10AFckfOa49wIa,237933,4,You & I,One Direction
6316,0.652,0.877,1,-2.986,1,0.0465,0.0227,0.0,0.0789,0.486,118.491,audio_features,5T7ZFtCcOgkpjxcuaeZbw0,spotify:track:5T7ZFtCcOgkpjxcuaeZbw0,https://api.spotify.com/v1/tracks/5T7ZFtCcOgkpjxcuaeZbw0,https://api.spotify.com/v1/audio-analysis/5T7ZFtCcOgkpjxcuaeZbw0,200107,4,Best Song Ever,One Direction
6317,0.56,0.595,9,-4.53,1,0.0274,0.199,6.47e-05,0.132,0.144,104.011,audio_features,5hnyJvgoWiQUYZttV4wXy6,spotify:track:5hnyJvgoWiQUYZttV4wXy6,https://api.spotify.com/v1/tracks/5hnyJvgoWiQUYZttV4wXy6,https://api.spotify.com/v1/audio-analysis/5hnyJvgoWiQUYZttV4wXy6,267960,4,Chasing Cars,Snow Patrol
6318,0.476,0.18,5,-17.499,1,0.0346,0.943,0.235,0.138,0.236,134.025,audio_features,3E3zYgQul8EaJioNvD2tv9,spotify:track:3E3zYgQul8EaJioNvD2tv9,https://api.spotify.com/v1/tracks/3E3zYgQul8EaJioNvD2tv9,https://api.spotify.com/v1/audio-analysis/3E3zYgQul8EaJioNvD2tv9,146947,5,Old Friends,Coldplay
6319,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,audio_features,3AJwUDP919kvQ9QcozQPxg,spotify:track:3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/tracks/3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/audio-analysis/3AJwUDP919kvQ9QcozQPxg,266773,4,Yellow,Coldplay
6320,0.476,0.397,6,-6.681,0,0.0317,0.53,0.0,0.0763,0.256,139.777,audio_features,42eB4oaJ9vwsnxz1RFQUa0,spotify:track:42eB4oaJ9vwsnxz1RFQUa0,https://api.spotify.com/v1/tracks/42eB4oaJ9vwsnxz1RFQUa0,https://api.spotify.com/v1/audio-analysis/42eB4oaJ9vwsnxz1RFQUa0,173653,4,Wonder - Acoustic,Shawn Mendes
6321,0.445,0.541,7,-7.36,1,0.0736,0.359,0.0,0.109,0.217,76.289,audio_features,2pUpNOgJBIBCcjyQZQ00qU,spotify:track:2pUpNOgJBIBCcjyQZQ00qU,https://api.spotify.com/v1/tracks/2pUpNOgJBIBCcjyQZQ00qU,https://api.spotify.com/v1/audio-analysis/2pUpNOgJBIBCcjyQZQ00qU,252733,4,Let Her Go,Passenger
6322,0.445,0.541,7,-7.36,1,0.0736,0.359,0.0,0.109,0.217,76.289,audio_features,2pUpNOgJBIBCcjyQZQ00qU,spotify:track:2pUpNOgJBIBCcjyQZQ00qU,https://api.spotify.com/v1/tracks/2pUpNOgJBIBCcjyQZQ00qU,https://api.spotify.com/v1/audio-analysis/2pUpNOgJBIBCcjyQZQ00qU,252733,4,Let Her Go,Passenger
6323,0.317,0.378,4,-11.107,0,0.0302,0.815,1.06e-06,0.125,0.127,67.721,audio_features,2XCrX5eufThkFcPDq4uLxG,spotify:track:2XCrX5eufThkFcPDq4uLxG,https://api.spotify.com/v1/tracks/2XCrX5eufThkFcPDq4uLxG,https://api.spotify.com/v1/audio-analysis/2XCrX5eufThkFcPDq4uLxG,197897,4,Older (feat. Sierra Deaton),5 Seconds of Summer
6324,0.512,0.273,4,-8.322,1,0.0377,0.956,0.0,0.0829,0.492,92.875,audio_features,1KaNtSpU12ZFyTPc07gTht,spotify:track:1KaNtSpU12ZFyTPc07gTht,https://api.spotify.com/v1/tracks/1KaNtSpU12ZFyTPc07gTht,https://api.spotify.com/v1/audio-analysis/1KaNtSpU12ZFyTPc07gTht,259120,4,Jane Woh Kaise Log The,Hemant Kumar
6325,0.656,0.291,2,-10.572,1,0.0293,0.872,0.0,0.114,0.298,103.971,audio_features,4RCWB3V8V0dignt99LZ8vH,spotify:track:4RCWB3V8V0dignt99LZ8vH,https://api.spotify.com/v1/tracks/4RCWB3V8V0dignt99LZ8vH,https://api.spotify.com/v1/audio-analysis/4RCWB3V8V0dignt99LZ8vH,232533,4,Hey There Delilah,Plain White T's
6326,0.572,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.323,95.799,audio_features,2VxeLyX666F8uXCJ0dZF8B,spotify:track:2VxeLyX666F8uXCJ0dZF8B,https://api.spotify.com/v1/tracks/2VxeLyX666F8uXCJ0dZF8B,https://api.spotify.com/v1/audio-analysis/2VxeLyX666F8uXCJ0dZF8B,215733,4,Shallow,Lady Gaga
6327,0.668,0.672,2,-4.931,1,0.0303,0.111,0.0,0.329,0.539,89.011,audio_features,1j6gmK6u4WNI33lMZ8dC1s,spotify:track:1j6gmK6u4WNI33lMZ8dC1s,https://api.spotify.com/v1/tracks/1j6gmK6u4WNI33lMZ8dC1s,https://api.spotify.com/v1/audio-analysis/1j6gmK6u4WNI33lMZ8dC1s,201107,4,Our Song,Anne-Marie
6328,0.67,0.743,10,-4.993,1,0.0393,0.237,0.0,0.465,0.571,125.944,audio_features,6mQLN3zRtAp6ovjusyYKrV,spotify:track:6mQLN3zRtAp6ovjusyYKrV,https://api.spotify.com/v1/tracks/6mQLN3zRtAp6ovjusyYKrV,https://api.spotify.com/v1/audio-analysis/6mQLN3zRtAp6ovjusyYKrV,218293,4,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur
6329,0.624,0.876,9,-3.374,1,0.1,0.0735,0.0,0.327,0.781,99.943,audio_features,0afhq8XCExXpqazXczTSve,spotify:track:0afhq8XCExXpqazXczTSve,https://api.spotify.com/v1/tracks/0afhq8XCExXpqazXczTSve,https://api.spotify.com/v1/audio-analysis/0afhq8XCExXpqazXczTSve,170827,4,Galway Girl,Ed Sheeran
6330,0.617,0.439,9,-5.63,1,0.0269,0.424,0.0,0.127,0.242,139.979,audio_features,6PJ8FF6UR8FZXfEvpHkIVN,spotify:track:6PJ8FF6UR8FZXfEvpHkIVN,https://api.spotify.com/v1/tracks/6PJ8FF6UR8FZXfEvpHkIVN,https://api.spotify.com/v1/audio-analysis/6PJ8FF6UR8FZXfEvpHkIVN,280533,4,How Would You Feel (Paean),Ed Sheeran
6331,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,audio_features,7qiZfU4dY1lWllzX7mPBI3,spotify:track:7qiZfU4dY1lWllzX7mPBI3,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3,233713,4,Shape of You,Ed Sheeran
6332,0.653,0.493,10,-6.392,1,0.0296,0.147,0.0,0.0852,0.853,154.892,audio_features,0oX4kLiXk2hqlhdXddedhC,spotify:track:0oX4kLiXk2hqlhdXddedhC,https://api.spotify.com/v1/tracks/0oX4kLiXk2hqlhdXddedhC,https://api.spotify.com/v1/audio-analysis/0oX4kLiXk2hqlhdXddedhC,155477,4,Lie To Me - Acoustic,5 Seconds of Summer
6333,0.575,0.543,3,-5.062,1,0.0529,0.102,0.0,0.176,0.283,159.905,audio_features,7MN8RYSofZsFROBlEOAzXq,spotify:track:7MN8RYSofZsFROBlEOAzXq,https://api.spotify.com/v1/tracks/7MN8RYSofZsFROBlEOAzXq,https://api.spotify.com/v1/audio-analysis/7MN8RYSofZsFROBlEOAzXq,186480,4,Past Life (with Selena Gomez),Trevor Daniel
6334,0.773,0.0924,0,-20.294,1,0.0483,0.928,0.00205,0.0893,0.499,112.613,audio_features,60wE0REBC9sztEQ756pMGJ,spotify:track:60wE0REBC9sztEQ756pMGJ,https://api.spotify.com/v1/tracks/60wE0REBC9sztEQ756pMGJ,https://api.spotify.com/v1/audio-analysis/60wE0REBC9sztEQ756pMGJ,70950,4,Kho Gaye Hum Kahan,Jasleen Royal
6335,0.59,0.555,2,-6.861,1,0.0271,0.481,0.0,0.192,0.191,84.027,audio_features,4bD9z9qa4qg9BhryvYWB7c,spotify:track:4bD9z9qa4qg9BhryvYWB7c,https://api.spotify.com/v1/tracks/4bD9z9qa4qg9BhryvYWB7c,https://api.spotify.com/v1/audio-analysis/4bD9z9qa4qg9BhryvYWB7c,223460,4,Kabira,Pritam
6336,0.514,0.343,6,-8.531,1,0.0263,0.182,0.0,0.205,0.212,102.013,audio_features,77vv9vprh6SazfOXIJgYpx,spotify:track:77vv9vprh6SazfOXIJgYpx,https://api.spotify.com/v1/tracks/77vv9vprh6SazfOXIJgYpx,https://api.spotify.com/v1/audio-analysis/77vv9vprh6SazfOXIJgYpx,230440,4,Naked - Acoustic Version,James Arthur
6337,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960,4,Closer,Boyce Avenue
6338,0.574,0.329,1,-6.829,1,0.0274,0.22,0.0,0.0986,0.356,130.993,audio_features,2afCBiru10AFckfOa49wIa,spotify:track:2afCBiru10AFckfOa49wIa,https://api.spotify.com/v1/tracks/2afCBiru10AFckfOa49wIa,https://api.spotify.com/v1/audio-analysis/2afCBiru10AFckfOa49wIa,237933,4,You & I,One Direction
6339,0.56,0.595,9,-4.53,1,0.0274,0.199,6.47e-05,0.132,0.144,104.011,audio_features,5hnyJvgoWiQUYZttV4wXy6,spotify:track:5hnyJvgoWiQUYZttV4wXy6,https://api.spotify.com/v1/tracks/5hnyJvgoWiQUYZttV4wXy6,https://api.spotify.com/v1/audio-analysis/5hnyJvgoWiQUYZttV4wXy6,267960,4,Chasing Cars,Snow Patrol
6340,0.524,0.563,3,-13.43,0,0.0778,0.466,0.679,0.21,0.19,178.332,audio_features,7a1UiDLvw2yyuRPtANObXb,spotify:track:7a1UiDLvw2yyuRPtANObXb,https://api.spotify.com/v1/tracks/7a1UiDLvw2yyuRPtANObXb,https://api.spotify.com/v1/audio-analysis/7a1UiDLvw2yyuRPtANObXb,294607,4,Intro,Shawn Mendes
6341,0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,audio_features,4nVBt6MZDDP6tRVdQTgxJg,spotify:track:4nVBt6MZDDP6tRVdQTgxJg,https://api.spotify.com/v1/tracks/4nVBt6MZDDP6tRVdQTgxJg,https://api.spotify.com/v1/audio-analysis/4nVBt6MZDDP6tRVdQTgxJg,245493,4,Story of My Life,One Direction
6342,0.457,0.899,10,-2.591,0,0.132,0.0019,0.0,0.831,0.298,147.268,audio_features,6JyuJFedEvPmdWQW0PkbGJ,spotify:track:6JyuJFedEvPmdWQW0PkbGJ,https://api.spotify.com/v1/tracks/6JyuJFedEvPmdWQW0PkbGJ,https://api.spotify.com/v1/audio-analysis/6JyuJFedEvPmdWQW0PkbGJ,215510,4,Purple,Hollow Coves
6343,0.551,0.55,10,-5.339,1,0.0286,0.777,0.0,0.202,0.342,101.19,audio_features,1Y3LN4zO1Edc2EluIoSPJN,spotify:track:1Y3LN4zO1Edc2EluIoSPJN,https://api.spotify.com/v1/tracks/1Y3LN4zO1Edc2EluIoSPJN,https://api.spotify.com/v1/audio-analysis/1Y3LN4zO1Edc2EluIoSPJN,176440,3,Until I Found You,Stephen Sanchez
6344,0.354,0.581,9,-6.074,1,0.0302,0.201,0.661,0.177,0.338,171.961,audio_features,0OtXJQBLb7wPXL2XyN2cFW,spotify:track:0OtXJQBLb7wPXL2XyN2cFW,https://api.spotify.com/v1/tracks/0OtXJQBLb7wPXL2XyN2cFW,https://api.spotify.com/v1/audio-analysis/0OtXJQBLb7wPXL2XyN2cFW,258587,4,Lazarus,Porcupine Tree
6345,0.296,0.351,6,-9.538,1,0.0352,0.823,1.45e-06,0.11,0.19,177.06,audio_features,15xWRPHQMeqgdkGzInx3PY,spotify:track:15xWRPHQMeqgdkGzInx3PY,https://api.spotify.com/v1/tracks/15xWRPHQMeqgdkGzInx3PY,https://api.spotify.com/v1/audio-analysis/15xWRPHQMeqgdkGzInx3PY,212720,3,Falling Like The Stars,James Arthur
6346,0.677,0.401,9,-8.467,1,0.0308,0.712,0.0,0.116,0.195,111.825,audio_features,0qvzXomUDJVaUboy2wMfiS,spotify:track:0qvzXomUDJVaUboy2wMfiS,https://api.spotify.com/v1/tracks/0qvzXomUDJVaUboy2wMfiS,https://api.spotify.com/v1/audio-analysis/0qvzXomUDJVaUboy2wMfiS,232852,4,This Town,Niall Horan
6347,0.483,0.962,9,-2.602,1,0.173,0.297,0.0,0.101,0.311,119.989,audio_features,4g6OnALPfPGS0JYDTvNEiE,spotify:track:4g6OnALPfPGS0JYDTvNEiE,https://api.spotify.com/v1/tracks/4g6OnALPfPGS0JYDTvNEiE,https://api.spotify.com/v1/audio-analysis/4g6OnALPfPGS0JYDTvNEiE,290999,4,Doorie,Twin Strings
6348,0.445,0.541,7,-7.36,1,0.0736,0.359,0.0,0.109,0.217,76.289,audio_features,2pUpNOgJBIBCcjyQZQ00qU,spotify:track:2pUpNOgJBIBCcjyQZQ00qU,https://api.spotify.com/v1/tracks/2pUpNOgJBIBCcjyQZQ00qU,https://api.spotify.com/v1/audio-analysis/2pUpNOgJBIBCcjyQZQ00qU,252733,4,Let Her Go,Passenger
6349,0.603,0.148,7,-10.449,1,0.0279,0.927,0.0,0.101,0.228,95.451,audio_features,06vNG6CiV4k8oNA0wUUAO7,spotify:track:06vNG6CiV4k8oNA0wUUAO7,https://api.spotify.com/v1/tracks/06vNG6CiV4k8oNA0wUUAO7,https://api.spotify.com/v1/audio-analysis/06vNG6CiV4k8oNA0wUUAO7,184895,3,Until I Found You - Piano Version,Stephen Sanchez
6350,0.517,0.565,9,-10.184,1,0.0441,0.721,0.00689,0.0997,0.69,169.952,audio_features,14eotumM24MhIgzidgN3Jx,spotify:track:14eotumM24MhIgzidgN3Jx,https://api.spotify.com/v1/tracks/14eotumM24MhIgzidgN3Jx,https://api.spotify.com/v1/audio-analysis/14eotumM24MhIgzidgN3Jx,251704,4,Khaabon Ke Parinday,Alyssa Mendonsa
6351,0.514,0.637,0,-6.418,1,0.0363,0.213,2.24e-06,0.389,0.18,80.401,audio_features,58AS4weYlUWvGztZbKIuAU,spotify:track:58AS4weYlUWvGztZbKIuAU,https://api.spotify.com/v1/tracks/58AS4weYlUWvGztZbKIuAU,https://api.spotify.com/v1/audio-analysis/58AS4weYlUWvGztZbKIuAU,209307,4,Leave Out All The Rest,Linkin Park
6352,0.393,0.609,4,-5.954,1,0.0415,0.0558,2.22e-06,0.107,0.347,71.377,audio_features,0up9rhm9qt2LW7cnoDFCMk,spotify:track:0up9rhm9qt2LW7cnoDFCMk,https://api.spotify.com/v1/tracks/0up9rhm9qt2LW7cnoDFCMk,https://api.spotify.com/v1/audio-analysis/0up9rhm9qt2LW7cnoDFCMk,264963,4,Jiyein Kyun,Papon
6353,0.572,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.323,95.799,audio_features,2VxeLyX666F8uXCJ0dZF8B,spotify:track:2VxeLyX666F8uXCJ0dZF8B,https://api.spotify.com/v1/tracks/2VxeLyX666F8uXCJ0dZF8B,https://api.spotify.com/v1/audio-analysis/2VxeLyX666F8uXCJ0dZF8B,215733,4,Shallow,Lady Gaga
